"","X","x","spectrum.density","library","TF","pos"
"8544",24,0.1,0.411418426940094,"Nucleosome-SELEX","GATA6","Region 35-74"
"8545",25,0.125,0.348797823585899,"Nucleosome-SELEX","GATA6","Region 35-74"
"8546",26,0.15,0.354084577282838,"Nucleosome-SELEX","GATA6","Region 35-74"
"8547",27,0.175,0.362791258222222,"Nucleosome-SELEX","GATA6","Region 35-74"
"8548",28,0.2,0.370740809473979,"Nucleosome-SELEX","GATA6","Region 35-74"
"8549",29,0.225,0.380004251476861,"Nucleosome-SELEX","GATA6","Region 35-74"
"8550",30,0.25,0.359197720713558,"Nucleosome-SELEX","GATA6","Region 35-74"
"8551",31,0.275,0.351368228682469,"Nucleosome-SELEX","GATA6","Region 35-74"
"8552",32,0.3,0.351049140085724,"Nucleosome-SELEX","GATA6","Region 35-74"
"8553",33,0.325,0.35055708662213,"Nucleosome-SELEX","GATA6","Region 35-74"
"8554",34,0.35,0.37302737812151,"Nucleosome-SELEX","GATA6","Region 35-74"
"8555",35,0.375,0.357676910700874,"Nucleosome-SELEX","GATA6","Region 35-74"
"8556",36,0.4,0.357801129226919,"Nucleosome-SELEX","GATA6","Region 35-74"
"8557",37,0.425,0.354437130587426,"Nucleosome-SELEX","GATA6","Region 35-74"
"8558",38,0.45,0.359199735801943,"Nucleosome-SELEX","GATA6","Region 35-74"
"8559",39,0.475,0.36097114940864,"Nucleosome-SELEX","GATA6","Region 35-74"
"8560",40,0.5,0.375493206402434,"Nucleosome-SELEX","GATA6","Region 35-74"
"8561",41,0.025,0.241928127811316,"HT-SELEX","GATA6","Region 35-74"
"8562",42,0.05,0.329380555300667,"HT-SELEX","GATA6","Region 35-74"
"8563",43,0.075,0.371115694821185,"HT-SELEX","GATA6","Region 35-74"
"8564",44,0.1,0.370447999521626,"HT-SELEX","GATA6","Region 35-74"
"8565",45,0.125,0.370482993476701,"HT-SELEX","GATA6","Region 35-74"
"8566",46,0.15,0.380000767032091,"HT-SELEX","GATA6","Region 35-74"
"8567",47,0.175,0.367058698623677,"HT-SELEX","GATA6","Region 35-74"
"8568",48,0.2,0.374237225498376,"HT-SELEX","GATA6","Region 35-74"
"8569",49,0.225,0.371388671017561,"HT-SELEX","GATA6","Region 35-74"
"8570",50,0.25,0.364266280036059,"HT-SELEX","GATA6","Region 35-74"
"8571",51,0.275,0.373660987704373,"HT-SELEX","GATA6","Region 35-74"
"8572",52,0.3,0.359138610862115,"HT-SELEX","GATA6","Region 35-74"
"8573",53,0.325,0.366140620445368,"HT-SELEX","GATA6","Region 35-74"
"8574",54,0.35,0.364099217270666,"HT-SELEX","GATA6","Region 35-74"
"8575",55,0.375,0.365521018062411,"HT-SELEX","GATA6","Region 35-74"
"8576",56,0.4,0.374062736806903,"HT-SELEX","GATA6","Region 35-74"
"8577",57,0.425,0.362865635585764,"HT-SELEX","GATA6","Region 35-74"
"8578",58,0.45,0.357619671950797,"HT-SELEX","GATA6","Region 35-74"
"8579",59,0.475,0.36517052543747,"HT-SELEX","GATA6","Region 35-74"
"8580",60,0.5,0.377445508133684,"HT-SELEX","GATA6","Region 35-74"
"8581",1,0.025,0.259967456150286,"NCAP-SELEX","TFEB","Region 35-74"
"8582",2,0.05,0.353648209099645,"NCAP-SELEX","TFEB","Region 35-74"
"8583",3,0.075,0.378285056709195,"NCAP-SELEX","TFEB","Region 35-74"
"8584",4,0.1,0.388546487819765,"NCAP-SELEX","TFEB","Region 35-74"
"8585",5,0.125,0.380167755137569,"NCAP-SELEX","TFEB","Region 35-74"
"8586",6,0.15,0.389510058758562,"NCAP-SELEX","TFEB","Region 35-74"
"8587",7,0.175,0.385865988261525,"NCAP-SELEX","TFEB","Region 35-74"
"8588",8,0.2,0.381377176473425,"NCAP-SELEX","TFEB","Region 35-74"
"8589",9,0.225,0.377816704380365,"NCAP-SELEX","TFEB","Region 35-74"
"8590",10,0.25,0.379911332516073,"NCAP-SELEX","TFEB","Region 35-74"
"8591",11,0.275,0.382563036542374,"NCAP-SELEX","TFEB","Region 35-74"
"8592",12,0.3,0.379668190009724,"NCAP-SELEX","TFEB","Region 35-74"
"8593",13,0.325,0.374561828968937,"NCAP-SELEX","TFEB","Region 35-74"
"8594",14,0.35,0.373669303418028,"NCAP-SELEX","TFEB","Region 35-74"
"8595",15,0.375,0.377727889962737,"NCAP-SELEX","TFEB","Region 35-74"
"8596",16,0.4,0.374971362647771,"NCAP-SELEX","TFEB","Region 35-74"
"8597",17,0.425,0.382766731454987,"NCAP-SELEX","TFEB","Region 35-74"
"8598",18,0.45,0.377216814159978,"NCAP-SELEX","TFEB","Region 35-74"
"8599",19,0.475,0.379149892586502,"NCAP-SELEX","TFEB","Region 35-74"
"8600",20,0.5,0.383499836427291,"NCAP-SELEX","TFEB","Region 35-74"
"8601",21,0.025,0.242148641989716,"Nucleosome-SELEX","TFEB","Region 35-74"
"8602",22,0.05,0.324372908345661,"Nucleosome-SELEX","TFEB","Region 35-74"
"8603",23,0.075,0.348302060235858,"Nucleosome-SELEX","TFEB","Region 35-74"
"8604",24,0.1,0.439365995050015,"Nucleosome-SELEX","TFEB","Region 35-74"
"8605",25,0.125,0.365834156359825,"Nucleosome-SELEX","TFEB","Region 35-74"
"8606",26,0.15,0.358535982778133,"Nucleosome-SELEX","TFEB","Region 35-74"
"8607",27,0.175,0.37440701438793,"Nucleosome-SELEX","TFEB","Region 35-74"
"8608",28,0.2,0.360875045109051,"Nucleosome-SELEX","TFEB","Region 35-74"
"8609",29,0.225,0.369503881817286,"Nucleosome-SELEX","TFEB","Region 35-74"
"8610",30,0.25,0.368495083698582,"Nucleosome-SELEX","TFEB","Region 35-74"
"8611",31,0.275,0.358245055363034,"Nucleosome-SELEX","TFEB","Region 35-74"
"8612",32,0.3,0.361749495389921,"Nucleosome-SELEX","TFEB","Region 35-74"
"8613",33,0.325,0.359355311857742,"Nucleosome-SELEX","TFEB","Region 35-74"
"8614",34,0.35,0.374040538070569,"Nucleosome-SELEX","TFEB","Region 35-74"
"8615",35,0.375,0.363836017929726,"Nucleosome-SELEX","TFEB","Region 35-74"
"8616",36,0.4,0.365382670978811,"Nucleosome-SELEX","TFEB","Region 35-74"
"8617",37,0.425,0.364492221185123,"Nucleosome-SELEX","TFEB","Region 35-74"
"8618",38,0.45,0.369474859954474,"Nucleosome-SELEX","TFEB","Region 35-74"
"8619",39,0.475,0.382998246983555,"Nucleosome-SELEX","TFEB","Region 35-74"
"8620",40,0.5,0.37536892071905,"Nucleosome-SELEX","TFEB","Region 35-74"
"8621",41,0.025,0.232326386328711,"HT-SELEX","TFEB","Region 35-74"
"8622",42,0.05,0.325192105142267,"HT-SELEX","TFEB","Region 35-74"
"8623",43,0.075,0.357962692254274,"HT-SELEX","TFEB","Region 35-74"
"8624",44,0.1,0.367686890460275,"HT-SELEX","TFEB","Region 35-74"
"8625",45,0.125,0.36534250010497,"HT-SELEX","TFEB","Region 35-74"
"8626",46,0.15,0.357705830040779,"HT-SELEX","TFEB","Region 35-74"
"8627",47,0.175,0.348329266002915,"HT-SELEX","TFEB","Region 35-74"
"8628",48,0.2,0.335593181319853,"HT-SELEX","TFEB","Region 35-74"
"8629",49,0.225,0.329967017955149,"HT-SELEX","TFEB","Region 35-74"
"8630",50,0.25,0.329918970924541,"HT-SELEX","TFEB","Region 35-74"
"8631",51,0.275,0.340752203578826,"HT-SELEX","TFEB","Region 35-74"
"8632",52,0.3,0.35338032465806,"HT-SELEX","TFEB","Region 35-74"
"8633",53,0.325,0.357040825768488,"HT-SELEX","TFEB","Region 35-74"
"8634",54,0.35,0.368941704429656,"HT-SELEX","TFEB","Region 35-74"
"8635",55,0.375,0.378197913026271,"HT-SELEX","TFEB","Region 35-74"
"8636",56,0.4,0.382287542902877,"HT-SELEX","TFEB","Region 35-74"
"8637",57,0.425,0.386292737811987,"HT-SELEX","TFEB","Region 35-74"
"8638",58,0.45,0.404993961207602,"HT-SELEX","TFEB","Region 35-74"
"8639",59,0.475,0.418980248857111,"HT-SELEX","TFEB","Region 35-74"
"8640",60,0.5,0.414934072389621,"HT-SELEX","TFEB","Region 35-74"
"8641",1,0.025,0.256233873391184,"NCAP-SELEX","TCF12","Region 35-74"
"8642",2,0.05,0.351302831067805,"NCAP-SELEX","TCF12","Region 35-74"
"8643",3,0.075,0.370091417514788,"NCAP-SELEX","TCF12","Region 35-74"
"8644",4,0.1,0.391074457856397,"NCAP-SELEX","TCF12","Region 35-74"
"8645",5,0.125,0.379373963810885,"NCAP-SELEX","TCF12","Region 35-74"
"8646",6,0.15,0.383207348600037,"NCAP-SELEX","TCF12","Region 35-74"
"8647",7,0.175,0.379958317214032,"NCAP-SELEX","TCF12","Region 35-74"
"8648",8,0.2,0.377289825995421,"NCAP-SELEX","TCF12","Region 35-74"
"8649",9,0.225,0.375101239452094,"NCAP-SELEX","TCF12","Region 35-74"
"8650",10,0.25,0.373667583441844,"NCAP-SELEX","TCF12","Region 35-74"
"8651",11,0.275,0.377071405749841,"NCAP-SELEX","TCF12","Region 35-74"
"8652",12,0.3,0.376335044051482,"NCAP-SELEX","TCF12","Region 35-74"
"8653",13,0.325,0.374514373712463,"NCAP-SELEX","TCF12","Region 35-74"
"8654",14,0.35,0.373759215394073,"NCAP-SELEX","TCF12","Region 35-74"
"8655",15,0.375,0.374041359087942,"NCAP-SELEX","TCF12","Region 35-74"
"8656",16,0.4,0.371533785321931,"NCAP-SELEX","TCF12","Region 35-74"
"8657",17,0.425,0.374808280792582,"NCAP-SELEX","TCF12","Region 35-74"
"8658",18,0.45,0.375574180830764,"NCAP-SELEX","TCF12","Region 35-74"
"8659",19,0.475,0.378489424136718,"NCAP-SELEX","TCF12","Region 35-74"
"8660",20,0.5,0.371063962670886,"NCAP-SELEX","TCF12","Region 35-74"
"8661",21,0.025,0.239333162983395,"Nucleosome-SELEX","TCF12","Region 35-74"
"8662",22,0.05,0.322884810494412,"Nucleosome-SELEX","TCF12","Region 35-74"
"8663",23,0.075,0.352009849985088,"Nucleosome-SELEX","TCF12","Region 35-74"
"8664",24,0.1,0.439044111794388,"Nucleosome-SELEX","TCF12","Region 35-74"
"8665",25,0.125,0.368469123812541,"Nucleosome-SELEX","TCF12","Region 35-74"
"8666",26,0.15,0.357676060686492,"Nucleosome-SELEX","TCF12","Region 35-74"
"8667",27,0.175,0.37103853899347,"Nucleosome-SELEX","TCF12","Region 35-74"
"8668",28,0.2,0.359106384869244,"Nucleosome-SELEX","TCF12","Region 35-74"
"8669",29,0.225,0.371496356143262,"Nucleosome-SELEX","TCF12","Region 35-74"
"8670",30,0.25,0.36437300370559,"Nucleosome-SELEX","TCF12","Region 35-74"
"8671",31,0.275,0.360843299642342,"Nucleosome-SELEX","TCF12","Region 35-74"
"8672",32,0.3,0.362388723691154,"Nucleosome-SELEX","TCF12","Region 35-74"
"8673",33,0.325,0.360205124329616,"Nucleosome-SELEX","TCF12","Region 35-74"
"8674",34,0.35,0.373200497864158,"Nucleosome-SELEX","TCF12","Region 35-74"
"8675",35,0.375,0.363175008348786,"Nucleosome-SELEX","TCF12","Region 35-74"
"8676",36,0.4,0.366285329290471,"Nucleosome-SELEX","TCF12","Region 35-74"
"8677",37,0.425,0.368784294148514,"Nucleosome-SELEX","TCF12","Region 35-74"
"8678",38,0.45,0.36414735083008,"Nucleosome-SELEX","TCF12","Region 35-74"
"8679",39,0.475,0.382011520282401,"Nucleosome-SELEX","TCF12","Region 35-74"
"8680",40,0.5,0.3710385302517,"Nucleosome-SELEX","TCF12","Region 35-74"
"8681",41,0.025,0.233041774953128,"HT-SELEX","TCF12","Region 35-74"
"8682",42,0.05,0.327475506778006,"HT-SELEX","TCF12","Region 35-74"
"8683",43,0.075,0.353120055363669,"HT-SELEX","TCF12","Region 35-74"
"8684",44,0.1,0.360166590735278,"HT-SELEX","TCF12","Region 35-74"
"8685",45,0.125,0.362249173702286,"HT-SELEX","TCF12","Region 35-74"
"8686",46,0.15,0.361372317859229,"HT-SELEX","TCF12","Region 35-74"
"8687",47,0.175,0.353878813611999,"HT-SELEX","TCF12","Region 35-74"
"8688",48,0.2,0.34627926161656,"HT-SELEX","TCF12","Region 35-74"
"8689",49,0.225,0.349657976047304,"HT-SELEX","TCF12","Region 35-74"
"8690",50,0.25,0.34840487590743,"HT-SELEX","TCF12","Region 35-74"
"8691",51,0.275,0.347531392914461,"HT-SELEX","TCF12","Region 35-74"
"8692",52,0.3,0.354261732331718,"HT-SELEX","TCF12","Region 35-74"
"8693",53,0.325,0.356891453535841,"HT-SELEX","TCF12","Region 35-74"
"8694",54,0.35,0.367107732239741,"HT-SELEX","TCF12","Region 35-74"
"8695",55,0.375,0.375773628640165,"HT-SELEX","TCF12","Region 35-74"
"8696",56,0.4,0.37672084419047,"HT-SELEX","TCF12","Region 35-74"
"8697",57,0.425,0.386378764564121,"HT-SELEX","TCF12","Region 35-74"
"8698",58,0.45,0.386924281864012,"HT-SELEX","TCF12","Region 35-74"
"8699",59,0.475,0.395711029570349,"HT-SELEX","TCF12","Region 35-74"
"8700",60,0.5,0.398966602224291,"HT-SELEX","TCF12","Region 35-74"
"8701",1,0.025,0.260453029999883,"NCAP-SELEX","ETV4","Region 35-74"
"8702",2,0.05,0.353643442865503,"NCAP-SELEX","ETV4","Region 35-74"
"8703",3,0.075,0.372567964694615,"NCAP-SELEX","ETV4","Region 35-74"
"8704",4,0.1,0.400292825612478,"NCAP-SELEX","ETV4","Region 35-74"
"8705",5,0.125,0.388446640063528,"NCAP-SELEX","ETV4","Region 35-74"
"8706",6,0.15,0.391045256884174,"NCAP-SELEX","ETV4","Region 35-74"
"8707",7,0.175,0.385351447943135,"NCAP-SELEX","ETV4","Region 35-74"
"8708",8,0.2,0.378865337219495,"NCAP-SELEX","ETV4","Region 35-74"
"8709",9,0.225,0.378763409106221,"NCAP-SELEX","ETV4","Region 35-74"
"8710",10,0.25,0.380044482196244,"NCAP-SELEX","ETV4","Region 35-74"
"8711",11,0.275,0.378416098516374,"NCAP-SELEX","ETV4","Region 35-74"
"8712",12,0.3,0.37633468436963,"NCAP-SELEX","ETV4","Region 35-74"
"8713",13,0.325,0.371390215891766,"NCAP-SELEX","ETV4","Region 35-74"
"8714",14,0.35,0.370014306755881,"NCAP-SELEX","ETV4","Region 35-74"
"8715",15,0.375,0.374055732902064,"NCAP-SELEX","ETV4","Region 35-74"
"8716",16,0.4,0.371458267540911,"NCAP-SELEX","ETV4","Region 35-74"
"8717",17,0.425,0.376135589274321,"NCAP-SELEX","ETV4","Region 35-74"
"8718",18,0.45,0.374503388176984,"NCAP-SELEX","ETV4","Region 35-74"
"8719",19,0.475,0.377607888128702,"NCAP-SELEX","ETV4","Region 35-74"
"8720",20,0.5,0.375393256322559,"NCAP-SELEX","ETV4","Region 35-74"
"8721",21,0.025,0.245292833712135,"Nucleosome-SELEX","ETV4","Region 35-74"
"8722",22,0.05,0.337508611795665,"Nucleosome-SELEX","ETV4","Region 35-74"
"8723",23,0.075,0.340359745061055,"Nucleosome-SELEX","ETV4","Region 35-74"
"8724",24,0.1,0.43662619168062,"Nucleosome-SELEX","ETV4","Region 35-74"
"8725",25,0.125,0.358062933649626,"Nucleosome-SELEX","ETV4","Region 35-74"
"8726",26,0.15,0.348665430075995,"Nucleosome-SELEX","ETV4","Region 35-74"
"8727",27,0.175,0.356102460732532,"Nucleosome-SELEX","ETV4","Region 35-74"
"8728",28,0.2,0.36253768409354,"Nucleosome-SELEX","ETV4","Region 35-74"
"8729",29,0.225,0.38228185635124,"Nucleosome-SELEX","ETV4","Region 35-74"
"8730",30,0.25,0.355984075876106,"Nucleosome-SELEX","ETV4","Region 35-74"
"8731",31,0.275,0.362892778114102,"Nucleosome-SELEX","ETV4","Region 35-74"
"8732",32,0.3,0.363009504572921,"Nucleosome-SELEX","ETV4","Region 35-74"
"8733",33,0.325,0.367251880807519,"Nucleosome-SELEX","ETV4","Region 35-74"
"8734",34,0.35,0.371554853614183,"Nucleosome-SELEX","ETV4","Region 35-74"
"8735",35,0.375,0.380707129379083,"Nucleosome-SELEX","ETV4","Region 35-74"
"8736",36,0.4,0.3657186687445,"Nucleosome-SELEX","ETV4","Region 35-74"
"8737",37,0.425,0.360064788298526,"Nucleosome-SELEX","ETV4","Region 35-74"
"8738",38,0.45,0.373051566064851,"Nucleosome-SELEX","ETV4","Region 35-74"
"8739",39,0.475,0.376262665116542,"Nucleosome-SELEX","ETV4","Region 35-74"
"8740",40,0.5,0.370324862417103,"Nucleosome-SELEX","ETV4","Region 35-74"
"8741",41,0.025,0.239806820268811,"HT-SELEX","ETV4","Region 35-74"
"8742",42,0.05,0.332435218355166,"HT-SELEX","ETV4","Region 35-74"
"8743",43,0.075,0.352937656268505,"HT-SELEX","ETV4","Region 35-74"
"8744",44,0.1,0.354599482023081,"HT-SELEX","ETV4","Region 35-74"
"8745",45,0.125,0.359696205202161,"HT-SELEX","ETV4","Region 35-74"
"8746",46,0.15,0.361158017004774,"HT-SELEX","ETV4","Region 35-74"
"8747",47,0.175,0.367521305163065,"HT-SELEX","ETV4","Region 35-74"
"8748",48,0.2,0.358606506288136,"HT-SELEX","ETV4","Region 35-74"
"8749",49,0.225,0.357611532680276,"HT-SELEX","ETV4","Region 35-74"
"8750",50,0.25,0.355966604777083,"HT-SELEX","ETV4","Region 35-74"
"8751",51,0.275,0.348963764515888,"HT-SELEX","ETV4","Region 35-74"
"8752",52,0.3,0.351003873480206,"HT-SELEX","ETV4","Region 35-74"
"8753",53,0.325,0.352941731856486,"HT-SELEX","ETV4","Region 35-74"
"8754",54,0.35,0.353162901207939,"HT-SELEX","ETV4","Region 35-74"
"8755",55,0.375,0.35657309731253,"HT-SELEX","ETV4","Region 35-74"
"8756",56,0.4,0.364733367244481,"HT-SELEX","ETV4","Region 35-74"
"8757",57,0.425,0.367191064843052,"HT-SELEX","ETV4","Region 35-74"
"8758",58,0.45,0.367328334958166,"HT-SELEX","ETV4","Region 35-74"
"8759",59,0.475,0.367761222562174,"HT-SELEX","ETV4","Region 35-74"
"8760",60,0.5,0.367490870262407,"HT-SELEX","ETV4","Region 35-74"
"8761",1,0.025,0.250280503403647,"NCAP-SELEX","GSX1","Region 35-74"
"8762",2,0.05,0.344270631458362,"NCAP-SELEX","GSX1","Region 35-74"
"8763",3,0.075,0.377591647213996,"NCAP-SELEX","GSX1","Region 35-74"
"8764",4,0.1,0.384823236256856,"NCAP-SELEX","GSX1","Region 35-74"
"8765",5,0.125,0.378214296885898,"NCAP-SELEX","GSX1","Region 35-74"
"8766",6,0.15,0.379488219158091,"NCAP-SELEX","GSX1","Region 35-74"
"8767",7,0.175,0.405672010371013,"NCAP-SELEX","GSX1","Region 35-74"
"8768",8,0.2,0.403781380959266,"NCAP-SELEX","GSX1","Region 35-74"
"8769",9,0.225,0.385927382899104,"NCAP-SELEX","GSX1","Region 35-74"
"8770",10,0.25,0.40652910760033,"NCAP-SELEX","GSX1","Region 35-74"
"8771",11,0.275,0.431378367313655,"NCAP-SELEX","GSX1","Region 35-74"
"8772",12,0.3,0.394475798688183,"NCAP-SELEX","GSX1","Region 35-74"
"8773",13,0.325,0.391270347573918,"NCAP-SELEX","GSX1","Region 35-74"
"8774",14,0.35,0.397704652797616,"NCAP-SELEX","GSX1","Region 35-74"
"8775",15,0.375,0.402366605254239,"NCAP-SELEX","GSX1","Region 35-74"
"8776",16,0.4,0.37791498034118,"NCAP-SELEX","GSX1","Region 35-74"
"8777",17,0.425,0.378311548021646,"NCAP-SELEX","GSX1","Region 35-74"
"8778",18,0.45,0.373249547337125,"NCAP-SELEX","GSX1","Region 35-74"
"8779",19,0.475,0.362461787076837,"NCAP-SELEX","GSX1","Region 35-74"
"8780",20,0.5,0.359985667863921,"NCAP-SELEX","GSX1","Region 35-74"
"8781",21,0.025,0.22764324209487,"Nucleosome-SELEX","GSX1","Region 35-74"
"8782",22,0.05,0.329496909895398,"Nucleosome-SELEX","GSX1","Region 35-74"
"8783",23,0.075,0.3366655106871,"Nucleosome-SELEX","GSX1","Region 35-74"
"8784",24,0.1,0.427381864952055,"Nucleosome-SELEX","GSX1","Region 35-74"
"8785",25,0.125,0.336115764895329,"Nucleosome-SELEX","GSX1","Region 35-74"
"8786",26,0.15,0.34188287825164,"Nucleosome-SELEX","GSX1","Region 35-74"
"8787",27,0.175,0.356176529633876,"Nucleosome-SELEX","GSX1","Region 35-74"
"8788",28,0.2,0.364421910638578,"Nucleosome-SELEX","GSX1","Region 35-74"
"8789",29,0.225,0.362315017493621,"Nucleosome-SELEX","GSX1","Region 35-74"
"8790",30,0.25,0.339408779122832,"Nucleosome-SELEX","GSX1","Region 35-74"
"8791",31,0.275,0.347829972693573,"Nucleosome-SELEX","GSX1","Region 35-74"
"8792",32,0.3,0.351730754535117,"Nucleosome-SELEX","GSX1","Region 35-74"
"8793",33,0.325,0.358168218232019,"Nucleosome-SELEX","GSX1","Region 35-74"
"8794",34,0.35,0.36629953113889,"Nucleosome-SELEX","GSX1","Region 35-74"
"8795",35,0.375,0.373577638303395,"Nucleosome-SELEX","GSX1","Region 35-74"
"8796",36,0.4,0.372057818937878,"Nucleosome-SELEX","GSX1","Region 35-74"
"8797",37,0.425,0.366110595730381,"Nucleosome-SELEX","GSX1","Region 35-74"
"8798",38,0.45,0.361567484715429,"Nucleosome-SELEX","GSX1","Region 35-74"
"8799",39,0.475,0.364007421119452,"Nucleosome-SELEX","GSX1","Region 35-74"
"8800",40,0.5,0.366373994532776,"Nucleosome-SELEX","GSX1","Region 35-74"
"8801",41,0.025,0.232993579035867,"HT-SELEX","GSX1","Region 35-74"
"8802",42,0.05,0.320876159386249,"HT-SELEX","GSX1","Region 35-74"
"8803",43,0.075,0.36138485222467,"HT-SELEX","GSX1","Region 35-74"
"8804",44,0.1,0.360723823291988,"HT-SELEX","GSX1","Region 35-74"
"8805",45,0.125,0.344672832134569,"HT-SELEX","GSX1","Region 35-74"
"8806",46,0.15,0.339799332970433,"HT-SELEX","GSX1","Region 35-74"
"8807",47,0.175,0.367962484076446,"HT-SELEX","GSX1","Region 35-74"
"8808",48,0.2,0.373141606644723,"HT-SELEX","GSX1","Region 35-74"
"8809",49,0.225,0.400936661780125,"HT-SELEX","GSX1","Region 35-74"
"8810",50,0.25,0.440633664533896,"HT-SELEX","GSX1","Region 35-74"
"8811",51,0.275,0.476583405776935,"HT-SELEX","GSX1","Region 35-74"
"8812",52,0.3,0.471947870192969,"HT-SELEX","GSX1","Region 35-74"
"8813",53,0.325,0.452296410389482,"HT-SELEX","GSX1","Region 35-74"
"8814",54,0.35,0.442722300841448,"HT-SELEX","GSX1","Region 35-74"
"8815",55,0.375,0.421558003681035,"HT-SELEX","GSX1","Region 35-74"
"8816",56,0.4,0.379718620679312,"HT-SELEX","GSX1","Region 35-74"
"8817",57,0.425,0.36312587060471,"HT-SELEX","GSX1","Region 35-74"
"8818",58,0.45,0.353607835171675,"HT-SELEX","GSX1","Region 35-74"
"8819",59,0.475,0.3339526711613,"HT-SELEX","GSX1","Region 35-74"
"8820",60,0.5,0.342218198727296,"HT-SELEX","GSX1","Region 35-74"
"8821",1,0.025,0.260959682666166,"NCAP-SELEX","XBP1","Region 35-74"
"8822",2,0.05,0.353073572259739,"NCAP-SELEX","XBP1","Region 35-74"
"8823",3,0.075,0.381112104690175,"NCAP-SELEX","XBP1","Region 35-74"
"8824",4,0.1,0.386377221605669,"NCAP-SELEX","XBP1","Region 35-74"
"8825",5,0.125,0.387192926061158,"NCAP-SELEX","XBP1","Region 35-74"
"8826",6,0.15,0.393518865127922,"NCAP-SELEX","XBP1","Region 35-74"
"8827",7,0.175,0.391175553187806,"NCAP-SELEX","XBP1","Region 35-74"
"8828",8,0.2,0.386080793563182,"NCAP-SELEX","XBP1","Region 35-74"
"8829",9,0.225,0.3852033633608,"NCAP-SELEX","XBP1","Region 35-74"
"8830",10,0.25,0.392530460945098,"NCAP-SELEX","XBP1","Region 35-74"
"8831",11,0.275,0.39025133960611,"NCAP-SELEX","XBP1","Region 35-74"
"8832",12,0.3,0.393788708087263,"NCAP-SELEX","XBP1","Region 35-74"
"8833",13,0.325,0.388732519404776,"NCAP-SELEX","XBP1","Region 35-74"
"8834",14,0.35,0.388271804948657,"NCAP-SELEX","XBP1","Region 35-74"
"8835",15,0.375,0.392533747230726,"NCAP-SELEX","XBP1","Region 35-74"
"8836",16,0.4,0.392615831535479,"NCAP-SELEX","XBP1","Region 35-74"
"8837",17,0.425,0.396226518060143,"NCAP-SELEX","XBP1","Region 35-74"
"8838",18,0.45,0.396049130151254,"NCAP-SELEX","XBP1","Region 35-74"
"8839",19,0.475,0.403412602947851,"NCAP-SELEX","XBP1","Region 35-74"
"8840",20,0.5,0.402763423248849,"NCAP-SELEX","XBP1","Region 35-74"
"8841",21,0.025,0.240683486134928,"Nucleosome-SELEX","XBP1","Region 35-74"
"8842",22,0.05,0.325900052177653,"Nucleosome-SELEX","XBP1","Region 35-74"
"8843",23,0.075,0.347423679418621,"Nucleosome-SELEX","XBP1","Region 35-74"
"8844",24,0.1,0.440260270302606,"Nucleosome-SELEX","XBP1","Region 35-74"
"8845",25,0.125,0.363663105846965,"Nucleosome-SELEX","XBP1","Region 35-74"
"8846",26,0.15,0.360829639508019,"Nucleosome-SELEX","XBP1","Region 35-74"
"8847",27,0.175,0.374655433261413,"Nucleosome-SELEX","XBP1","Region 35-74"
"8848",28,0.2,0.363561285323731,"Nucleosome-SELEX","XBP1","Region 35-74"
"8849",29,0.225,0.371326377135306,"Nucleosome-SELEX","XBP1","Region 35-74"
"8850",30,0.25,0.368650868949088,"Nucleosome-SELEX","XBP1","Region 35-74"
"8851",31,0.275,0.358234059303336,"Nucleosome-SELEX","XBP1","Region 35-74"
"8852",32,0.3,0.361549625351144,"Nucleosome-SELEX","XBP1","Region 35-74"
"8853",33,0.325,0.357962893691426,"Nucleosome-SELEX","XBP1","Region 35-74"
"8854",34,0.35,0.372196125639499,"Nucleosome-SELEX","XBP1","Region 35-74"
"8855",35,0.375,0.365617639503229,"Nucleosome-SELEX","XBP1","Region 35-74"
"8856",36,0.4,0.363270485547135,"Nucleosome-SELEX","XBP1","Region 35-74"
"8857",37,0.425,0.364330347518734,"Nucleosome-SELEX","XBP1","Region 35-74"
"8858",38,0.45,0.367245125608085,"Nucleosome-SELEX","XBP1","Region 35-74"
"8859",39,0.475,0.380941340300776,"Nucleosome-SELEX","XBP1","Region 35-74"
"8860",40,0.5,0.372513753351905,"Nucleosome-SELEX","XBP1","Region 35-74"
"8861",41,0.025,0.227367261176888,"HT-SELEX","XBP1","Region 35-74"
"8862",42,0.05,0.339424553484639,"HT-SELEX","XBP1","Region 35-74"
"8863",43,0.075,0.37161107318983,"HT-SELEX","XBP1","Region 35-74"
"8864",44,0.1,0.371334013766385,"HT-SELEX","XBP1","Region 35-74"
"8865",45,0.125,0.367745395084218,"HT-SELEX","XBP1","Region 35-74"
"8866",46,0.15,0.36244291555013,"HT-SELEX","XBP1","Region 35-74"
"8867",47,0.175,0.359458634427298,"HT-SELEX","XBP1","Region 35-74"
"8868",48,0.2,0.353484861182015,"HT-SELEX","XBP1","Region 35-74"
"8869",49,0.225,0.343206220350945,"HT-SELEX","XBP1","Region 35-74"
"8870",50,0.25,0.343457026695927,"HT-SELEX","XBP1","Region 35-74"
"8871",51,0.275,0.35436621739241,"HT-SELEX","XBP1","Region 35-74"
"8872",52,0.3,0.359762255652611,"HT-SELEX","XBP1","Region 35-74"
"8873",53,0.325,0.374102294264686,"HT-SELEX","XBP1","Region 35-74"
"8874",54,0.35,0.372224788404517,"HT-SELEX","XBP1","Region 35-74"
"8875",55,0.375,0.397359332185321,"HT-SELEX","XBP1","Region 35-74"
